draft_year,pick,name,player_slug,player_url,position,height,weight,age_at_draft,combine_max_vertical,combine_lane_agility,combine_shuttle,combine_three_qtr_sprint,combine_standing_reach,combine_wingspan,pg_g,pg_mp,pg_fgm_fga,pg_fg_pct,pg_tpm_tpa,pg_3p_pct,pg_ftm_fta,pg_ft_pct,pg_reb,pg_ast,pg_blk,pg_stl,pg_to,pg_pf,pg_pts,p36_g,p36_mp,p36_fgm_fga,p36_fg_pct,p36_tpm_tpa,p36_3p_pct,p36_ftm_fta,p36_ft_pct,p36_reb,p36_ast,p36_blk,p36_stl,p36_to,p36_pf,p36_pts,adv1_ts_pct,adv1_efg_pct,adv1_3pa_rate,adv1_fta_rate,adv1_proj_nba_3p,adv1_usg_pct,adv1_ast_usg,adv1_ast_to,adv2_per,adv2_ows_40,adv2_dws_40,adv2_ws_40,adv2_ortg,adv2_drtg,adv2_obpm,adv2_dbpm,adv2_bpm
2022,5,Jaden Ivey SG | Purdue,jaden-ivey,https://www.tankathon.com/players/jaden-ivey,SG,"6'4""",200lbs,20.35yrs,,,,,,,36,31.4,5.6-12.3,.460,1.8-5.0,.358,4.3-5.8,.744,4.9,3.1,0.6,0.9,2.6,1.8,17.3,36,36.0,6.4-14.1,.460,2.1-5.7,.358,4.9-6.6,.744,5.6,3.6,0.7,1.0,3.0,2.1,19.8,.579,.533,.406,.469,.359,28.7,0.67,1.17,22.5,.131,.049,.180,114.7,102.5,5.7,1.6,7.2
2022,6,Bennedict Mathurin SG | Arizona,bennedict-mathurin,https://www.tankathon.com/players/bennedict-mathurin,SG,"6'6""",205lbs,20.00yrs,,,,,,"6'9""",37,32.5,5.9-13.1,.450,2.2-6.1,.369,3.7-4.8,.764,5.6,2.5,0.3,1.0,1.8,,17.7,37,36.0,6.5-14.5,.450,2.4-6.8,.369,4.1-5.3,.764,6.2,2.8,0.3,1.1,2.0,,19.6,.576,.536,.465,.368,.370,25.1,0.55,1.42,21.1,.133,.073,.206,119.7,96.8,6.1,1.9,8.0
2022,7,Shaedon Sharpe SG | Kentucky,shaedon-sharpe,https://www.tankathon.com/players/shaedon-sharpe,SG,"6'5.25""",198lbs,19.05yrs,,,,,,"6'11.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,Dyson Daniels SG | G League,dyson-daniels,https://www.tankathon.com/players/dyson-daniels,SG,"6'7.5""",195lbs,19.26yrs,"34.0""",10.81,2.81,3.22,"8'9""","6'10.5""",29,31.6,4.6-10.2,.453,1.0-3.4,.300,0.8-1.6,.533,6.8,4.7,0.7,2.0,2.7,2.2,11.6,29,36.0,5.2-11.6,.453,1.1-3.9,.300,0.9-1.8,.533,7.7,5.4,0.8,2.3,3.1,2.5,13.2,.531,.503,.338,.152,.314,18.72,1.18,1.76,14.48,,,,99.9,108.3,,,
2022,9,Jeremy Sochan SF/PF | Baylor,jeremy-sochan,https://www.tankathon.com/players/jeremy-sochan,SF/PF,"6'9""",230lbs,19.08yrs,,,,,,,30,25.1,3.3-7.0,.474,0.8-2.7,.296,1.8-3.0,.589,6.4,1.8,0.7,1.3,1.6,2.3,9.2,30,36.0,4.7-10.0,.474,1.1-3.9,.296,2.6-4.3,.589,9.2,2.6,1.0,1.9,2.3,3.3,13.2,.546,.531,.384,.427,.321,19.6,0.63,1.13,,.085,.101,.180,111.7,89.8,3.6,4.4,8.0
2022,10,Johnny Davis SG | Wisconsin,johnny-davis,https://www.tankathon.com/players/johnny-davis,SG,"6'5.75""",196lbs,20.31yrs,,,,,,"6'8.5""",31,34.2,6.8-15.9,.427,1.2-3.9,.306,5.0-6.3,.791,8.2,2.1,0.7,1.2,2.3,2.0,19.7,31,36.0,7.2-16.7,.427,1.3-4.1,.306,5.3-6.6,.791,8.6,2.2,0.7,1.3,2.4,2.1,20.7,.523,.464,.246,.398,.351,32.5,0.46,0.93,24.3,.094,.075,.170,105.8,95.8,5.8,3.0,8.9
2022,11,Ousmane Dieng SF | New Zealand,ousmane-dieng,https://www.tankathon.com/players/ousmane-dieng,SF,"6'9""",185lbs,19.08yrs,,,,,,,23,20.8,3.5-8.7,.398,1.1-4.2,.271,0.8-1.2,.667,3.1,1.0,0.3,0.6,1.4,1.5,8.9,23,36.0,6.1-15.1,.398,1.9-7.3,.271,1.4-2.1,.667,5.4,1.7,0.5,1.0,2.4,2.6,15.4,.477,.463,.478,.134,.346,24.07,0.37,0.72,10.66,,,,89.2,111.8,,,
2022,12,Jalen Williams SF | Santa Clara,jalen-williams,https://www.tankathon.com/players/jalen-williams,SF,"6'5.75""",209lbs,21.18yrs,"39.0""",11.13,3.17,3.11,"8'9.5""","7'2.25""",33,34.8,6.6-12.9,.513,1.3-3.2,.396,3.5-4.3,.809,4.4,4.2,0.5,1.2,2.1,2.6,18.0,33,36.0,6.8-13.3,.513,1.3-3.3,.396,3.6-4.4,.809,4.6,4.3,0.5,1.2,2.2,2.7,18.6,.601,.562,.248,.330,.357,25.0,0.90,1.99,22.8,.132,.052,.184,118.2,102.6,4.8,,6.0
2022,13,Jalen Duren C | Memphis,jalen-duren,https://www.tankathon.com/players/jalen-duren,C,"6'11""",250lbs,18.58yrs,,,,,,,29,25.3,4.9-8.1,.597,0.0-0.0,.000,2.2-3.6,.625,8.1,1.3,2.1,0.8,2.2,2.7,12.0,29,36.0,7.0-11.5,.597,0.0-0.0,.000,3.1-5.1,.625,11.5,1.8,3.0,1.1,3.1,3.8,17.1,.608,3PA Rate,.004,.441,.307,22.8,0.46,0.57,,.098,.093,.191,112.6,91.9,3.7,3.3,7.1
2022,14,Ochai Agbaji SG | Kansas,ochai-agbaji,https://www.tankathon.com/players/ochai-agbaji,SG,"6'5.75""",217lbs,22.16yrs,"39.0""",10.77,3.11,3.13,"8'8""","6'10.25""",39,35.1,6.6-13.9,.475,2.6-6.5,.407,2.9-3.9,.743,5.1,1.6,0.6,0.9,2.1,1.7,18.8,39,36.0,6.8-14.3,.475,2.7-6.7,.407,3.0-4.0,.743,5.2,1.6,0.6,0.9,2.2,1.7,19.3,.595,.570,.466,.280,.371,25.3,0.34,0.78,20.8,.117,.064,.181,116.3,99.0,6.9,2.2,9.0
2022,15,Mark Williams C | Duke,mark-williams,https://www.tankathon.com/players/mark-williams,C,"7'2""",242lbs,20.51yrs,,,,,,"7'6.5""",39,23.6,4.9-6.8,.721,0.0-0.0,.000,1.4-2.0,.727,7.4,0.9,2.8,0.5,,2.1,11.2,39,36.0,7.5-10.4,.721,0.0-0.0,.000,2.1-3.1,.727,11.3,1.4,4.3,0.8,,3.2,17.1,.726,3PA Rate,.004,.291,.321,18.6,0.38,0.97,33.1,.187,.087,.273,142.0,93.2,7.8,4.8,12.5
2022,16,AJ Griffin SF | Duke,aj-griffin,https://www.tankathon.com/players/aj-griffin,SF,"6'6""",222lbs,18.82yrs,,,,,,,39,24.0,3.7-7.6,.493,1.8-4.1,.447,1.1-1.4,.792,3.9,1.0,0.6,0.5,,1.1,10.4,39,36.0,5.6-11.4,.493,2.7-6.1,.447,1.7-2.1,.792,5.9,1.5,0.9,0.8,,1.7,15.6,.630,.613,.537,.179,.379,18.8,0.37,1.52,20.7,.128,.051,.180,128.9,102.3,6.6,,8.1
2022,17,Tari Eason PF | LSU,tari-eason,https://www.tankathon.com/players/tari-eason,PF,"6'8""",217lbs,21.11yrs,,,,,,"7'2""",33,24.4,5.8-11.1,.521,0.8-2.4,.359,4.6-5.7,.803,6.6,1.0,1.1,1.9,2.2,,16.9,33,36.0,8.6-16.4,.521,1.2-3.5,.359,6.8-8.4,.803,9.7,1.5,1.6,2.8,3.2,,24.9,.615,.559,.214,.515,.354,31.8,0.32,0.45,33.4,.169,.124,.293,119.2,83.2,9.0,5.7,14.7
2022,18,Dalen Terry SG/PG | Arizona,dalen-terry,https://www.tankathon.com/players/dalen-terry,PF,"6'7.25""",195lbs,19.94yrs,,,,,,"7'0.75""",37,27.8,3.1-6.2,.502,0.8-2.1,.364,1.1-1.4,.736,4.8,3.9,0.3,1.2,1.4,2.3,8.0,37,36.0,4.0-8.0,.502,1.0-2.7,.364,1.4-1.8,.736,6.2,5.1,0.4,1.6,1.8,3.0,10.4,.584,.563,.336,.231,.341,14.1,1.57,2.84,16.9,.093,.082,.175,122.8,94.6,3.5,4.5,
2022,19,Jake LaRavia SF | Wake Forest,jake-laravia,https://www.tankathon.com/players/jake-laravia,SF,"6'8""",227lbs,20.62yrs,"34.0""",10.58,2.89,3.37,"8'8""","6'9.5""",33,34.2,5.0-9.0,.559,0.8-2.2,.384,3.7-4.8,.777,6.6,3.7,1.0,1.7,2.7,2.8,14.6,33,36.0,5.3-9.5,.559,0.8-2.3,.384,3.9-5.1,.777,6.9,3.9,1.1,1.8,2.8,2.9,15.4,.649,.606,.246,.529,.346,20.4,0.98,1.37,22.9,.131,.074,.206,121.7,95.9,4.7,,8.5
2022,20,Malaki Branham SG | Ohio State,malaki-branham,https://www.tankathon.com/players/malaki-branham,SG,"6'5.5""",195lbs,19.10yrs,"35.0""",11.38,3.09,3.17,"8'6.5""","6'10""",32,29.6,5.0-10.0,.498,1.2-2.8,.416,2.5-3.0,.833,3.6,2.0,0.3,0.7,1.7,1.8,13.7,32,36.0,6.1-12.2,.498,1.5-3.4,.416,3.0-3.6,.833,4.4,2.4,0.4,0.9,2.1,2.2,16.7,.596,.556,.277,.299,.363,24.1,0.60,1.19,20.4,.122,.034,.152,117.3,107.1,4.8,,5.7
2022,21,Christian Braun SG | Kansas,christian-braun,https://www.tankathon.com/players/christian-braun,SG,"6'7""",209lbs,21.17yrs,"40.0""",11.0,3.13,3.16,"8'3.5""","6'6.5""",40,34.4,5.2-10.5,.495,1.3-3.3,.386,2.5-3.4,.733,6.5,2.8,0.8,1.0,2.0,1.8,14.1,40,36.0,5.4-11.0,.495,1.4-3.5,.386,2.6-3.6,.733,6.8,2.9,0.8,1.0,2.1,1.9,14.8,.585,.556,.316,.323,.347,20.4,0.71,1.37,19.6,.102,.073,.175,116.5,96.9,5.6,3.3,9.0
2022,22,Walker Kessler C | Auburn,walker-kessler,https://www.tankathon.com/players/walker-kessler,C,"7'1""",256lbs,20.90yrs,,,,,,"7'4.25""",34,25.6,4.8-7.9,.608,0.3-1.5,.200,1.6-2.6,.596,8.1,0.9,4.6,1.1,,2.6,11.4,34,36.0,6.8-11.1,.608,0.4-2.1,.200,2.2-3.7,.596,11.4,1.3,6.5,1.5,,3.7,16.0,.627,3PA Rate,.187,.332,.305,19.0,0.36,0.81,31.4,.129,.124,.253,126.0,83.0,6.2,8.0,14.1
2022,23,David Roddy SF | Colorado State,david-roddy,https://www.tankathon.com/players/david-roddy,SF,"6'6""",261lbs,21.23yrs,"35.5""",10.75,3.1,3.22,"8'9""","6'11.5""",31,32.9,7.2-12.5,.571,1.5-3.4,.438,3.4-4.9,.691,7.5,2.9,1.1,1.2,2.3,,19.2,31,36.0,7.9-13.7,.571,1.6-3.7,.438,3.7-5.4,.691,8.2,3.2,1.2,1.3,2.5,,21.0,.645,.630,.270,.391,.348,28.8,0.69,1.24,30.3,.172,.071,.247,121.9,97.0,8.7,,11.1
2022,24,MarJon Beauchamp SG | G League,marjon-beauchamp,https://www.tankathon.com/players/marjon-beauchamp,SG,"6'6.5""",197lbs,20.68yrs,,,,,,"7'0.75""",,34.5,6.2-12.0,.512,0.8-2.8,.273,1.2-1.6,.718,6.5,2.0,0.8,1.5,1.9,2.3,15.1,,36.0,6.5-12.5,.512,0.8-2.9,.273,1.3-1.7,.718,6.8,2.1,0.8,1.6,2.0,2.4,15.8,.589,.543,.228,.135,.331,18.52,0.50,1.07,14.22,,,,104.9,110.6,,,
2022,25,Blake Wesley SG | Notre Dame,blake-wesley,https://www.tankathon.com/players/blake-wesley,SG,"6'4.25""",187lbs,19.26yrs,"36.0""",11.55,3.25,3.21,"8'7""","6'9.25""",35,29.3,5.1-12.6,.404,1.5-5.1,.303,2.7-4.1,.657,3.7,2.4,0.1,1.3,2.2,1.9,14.4,35,36.0,6.3-15.5,.404,1.8-6.3,.303,3.3-5.0,.657,4.5,2.9,0.1,1.6,2.7,2.3,17.7,.495,.465,FTA Rate,.324,.344,31.3,0.56,1.09,16.9,.043,.055,.097,97.2,101.1,0.5,0.8,
2022,26,Wendell Moore SF | Duke,wendell-moore,https://www.tankathon.com/players/wendell-moore,SF,"6'5.5""",217lbs,20.75yrs,"38.5""",10.94,3.21,3.3,"8'5""","7'0.5""",39,33.9,4.8-9.6,.500,1.3-3.2,.413,2.4-3.0,.805,5.3,4.4,0.2,1.4,1.9,1.6,13.4,39,36.0,5.1-10.2,.500,1.4-3.4,.413,2.5-3.2,.805,5.6,4.7,0.2,1.5,2.0,1.7,14.2,.605,.569,.335,.314,.359,19.5,1.11,2.26,21.4,.130,.057,.187,123.4,101.2,,2.6,7.9
2022,27,Nikola Jović SF | KK Mega Basket,nikola-jovic,https://www.tankathon.com/players/nikola-jovic,SF,"6'11""",223lbs,19.03yrs,,,,,,"7'0.25""",29,28.4,4.2-10.2,.414,1.6-5.0,.315,1.9-2.7,.718,4.8,3.6,0.4,0.7,3.1,2.4,12.0,29,36.0,5.3-12.9,.414,2.0-6.3,.315,2.4-3.4,.718,6.1,4.6,0.5,0.9,3.9,3.0,15.2,.521,.492,FTA Rate,.263,.354,23.8,0.94,1.17,11.89,,,,96.2,107.7,,,
2022,28,Patrick Baldwin Jr. SF/PF | Milwaukee,patrick-baldwin-jr,https://www.tankathon.com/players/patrick-baldwin-jr,SF/PF,"6'10.25""",231lbs,19.58yrs,"26.5""",12.25,3.3,3.45,"9'2.5""","7'1.75""",11,28.5,4.1-11.9,.344,1.5-5.8,.266,2.4-3.2,.743,5.8,1.5,0.8,,2.1,,12.1,11,36.0,5.2-15.0,.344,1.9-7.3,.266,3.0-4.0,.743,7.3,1.9,1.0,,2.7,,15.3,.450,.408,.489,.267,.356,28.3,0.42,0.74,13.9,.000,.051,,89.3,102.7,-0.8,-1.0,-1.8
2022,29,TyTy Washington PG | Kentucky,tyty-washington,https://www.tankathon.com/players/tyty-washington,PG,"6'3.75""",196lbs,20.59yrs,,,,,,"6'8""",31,29.2,4.9-10.9,.451,1.2-3.3,.350,1.5-2.1,.750,3.5,3.9,0.2,1.3,1.6,1.5,12.5,31,36.0,6.0-13.4,.451,1.5-4.1,.350,1.8-2.6,.750,4.3,4.8,0.2,1.6,2.0,1.8,15.4,.528,.504,.306,.190,,22.5,1.01,2.35,19.3,.106,.066,.172,114.8,98.4,4.1,3.3,7.4
2022,30,Peyton Watson SF | UCLA,peyton-watson,https://www.tankathon.com/players/peyton-watson,SF,"6'8""",203lbs,19.77yrs,"33.5""",11.03,3.24,3.28,"8'11.5""","7'0.5""",32,12.7,1.2-3.7,.322,0.2-1.0,.226,0.7-1.0,.688,2.9,0.8,0.6,,0.9,1.6,3.3,32,36.0,3.4-10.5,.322,0.6-2.8,.226,2.0-2.8,.688,8.2,2.3,1.7,,2.6,4.5,9.4,.394,.352,.263,.271,,20.8,0.53,0.87,11.2,-.020,.089,.079,85.6,91.6,-2.7,3.8,1.1
2023,1,Victor Wembanyama C | Metropolitans 92,victor-wembanyama,https://www.tankathon.com/players/victor-wembanyama,C,"7'5""",220lbs,19.45yrs,,,,,,,44,32.2,7.3-15.6,.468,1.3-4.7,.272,5.0-6.1,.818,10.3,2.4,3.0,0.8,2.9,2.1,20.9,44,36.0,8.2-17.4,.468,1.5-5.3,.272,5.6-6.8,.818,11.5,2.7,3.4,0.9,3.2,2.3,23.4,.564,.509,.300,.392,.356,30.84,0.47,0.84,24.48,,,,109.8,100.2,,,
2023,2,Brandon Miller SF | Alabama,brandon-miller,https://www.tankathon.com/players/brandon-miller,SF,"6'9""",200lbs,20.57yrs,,,,,,,37,32.6,6.0-13.9,.430,2.9-7.5,.384,3.9-4.6,.859,8.2,2.1,0.9,,2.2,2.4,18.8,37,36.0,6.6-15.3,.430,3.2-8.3,.384,4.3-5.1,.859,9.1,2.3,1.0,,2.4,2.7,20.8,.583,.533,.535,.329,.394,26.2,0.49,0.95,23.4,.136,.096,.232,119.7,91.9,7.8,4.3,12.0
2023,3,Scoot Henderson PG | G League,scoot-henderson,https://www.tankathon.com/players/scoot-henderson,PG,"6'2""",195lbs,19.37yrs,,,,,,,25,30.2,6.6-14.8,.443,0.9-2.7,.324,2.2-2.9,.750,5.1,6.4,0.4,1.2,3.3,3.2,17.6,25,36.0,7.9-17.6,.443,1.1-3.2,.324,2.6-3.5,.750,6.1,7.6,0.5,1.4,3.9,3.8,21.0,.546,.473,.184,.195,.342,27.88,1.13,1.92,14.75,,,,101.5,122.1,,,
2023,4,Amen Thompson SG/PG | Overtime Elite,amen-thompson,https://www.tankathon.com/players/amen-thompson,PF,"6'7""",214lbs,20.38yrs,,,,,,"7'0""",21,30.0,6.3-11.7,.539,0.8-3.0,.254,3.1-4.6,.688,6.6,6.9,0.8,2.2,3.2,2.4,16.5,21,36.0,7.6-14.0,.539,1.0-3.6,.254,3.7-5.5,.688,7.9,8.3,1.0,2.6,3.8,2.9,19.8,.595,.571,.257,.392,.329,,,2.13,,,,,,,,,
2023,5,Ausar Thompson SG/SF | Overtime Elite,ausar-thompson,https://www.tankathon.com/players/ausar-thompson,SG/SF,"6'7""",218lbs,20.38yrs,,,,,,"7'0""",21,29.2,6.4-13.6,.472,1.6-4.7,.333,3.0-4.3,.700,6.5,5.8,1.1,2.5,3.2,2.2,17.4,21,36.0,7.9-16.8,.472,2.0-5.8,.333,3.7-5.3,.700,8.0,7.2,1.4,3.1,3.9,2.7,21.5,.557,.530,.346,.315,.351,,,1.78,,,,,,,,,
2023,6,Anthony Black SG/SF | Arkansas,anthony-black,https://www.tankathon.com/players/anthony-black,SG/SF,"6'7""",210lbs,19.41yrs,"39.0""",11.04,,3.35,"8'6.5""","6'7.5""",36,34.9,4.1-9.1,.453,0.8-2.6,.301,3.7-5.3,.705,5.1,3.9,0.6,2.1,3.0,2.6,12.8,36,36.0,4.2-9.4,.453,0.8-2.7,.301,3.8-5.5,.705,5.3,4.0,0.6,2.2,3.1,2.7,13.2,.549,.495,.283,.578,.331,20.9,0.99,1.29,17.2,.057,.076,.134,104.9,96.9,2.8,,6.7
2023,7,Bilal Coulibaly SF | Metropolitans 92,bilal-coulibaly,https://www.tankathon.com/players/bilal-coulibaly,SF,"6'8""",194lbs,18.90yrs,,,,,,,53,24.0,3.9-7.4,.527,0.8-2.2,.336,2.3-3.3,.705,4.1,1.4,0.5,,1.6,1.8,10.9,53,36.0,5.8-11.1,.527,1.2-3.3,.336,3.4-4.9,.705,6.1,2.1,0.8,,2.4,2.7,16.4,.606,.578,.303,.440,.338,19.98,0.52,0.88,17.53,,,,114.4,100.7,,,
2023,8,Jarace Walker PF | Houston,jarace-walker,https://www.tankathon.com/players/jarace-walker,PF,"6'7.75""",249lbs,19.79yrs,"38.0""",10.89,,3.2,"8'8.5""","7'2.5""",36,27.6,4.4-9.4,.465,1.0-2.8,.347,1.5-2.2,.662,6.8,1.8,1.3,1.0,1.5,,11.2,36,36.0,5.7-12.3,.465,1.3-3.7,.347,2.0-2.9,.662,8.9,2.3,1.7,1.3,2.0,,14.6,.534,.516,.297,.235,.335,22.4,0.56,1.23,22.1,.097,.113,.210,114.5,87.1,4.5,4.4,8.8
2023,9,Taylor Hendricks PF | UCF,taylor-hendricks,https://www.tankathon.com/players/taylor-hendricks,PF,"6'9.5""",214lbs,19.57yrs,"36.0""",11.27,,3.32,"8'11""","7'0.5""",34,34.7,5.4-11.3,.478,1.8-4.6,.394,2.5-3.2,.782,7.0,1.4,1.7,0.9,2.0,,15.1,34,36.0,5.6-11.7,.478,1.9-4.8,.394,2.6-3.3,.782,7.3,1.5,1.8,0.9,2.1,,15.7,.589,.557,.403,.286,.362,21.2,0.41,0.96,22.5,.119,.075,.193,122.5,97.2,5.4,2.5,7.9
2023,10,Cason Wallace PG | Kentucky,cason-wallace,https://www.tankathon.com/players/cason-wallace,PG,"6'3.75""",195lbs,19.61yrs,"36.0""",10.82,,3.34,"8'5""","6'8.5""",32,32.2,4.3-9.8,.446,1.4-4.0,.346,1.7-2.2,.757,3.7,4.3,0.5,2.0,2.1,2.4,11.7,32,36.0,4.8-11.0,.446,1.6-4.5,.346,1.9-2.5,.757,4.1,4.8,0.6,2.2,2.3,2.7,13.1,.543,.516,.407,.224,.352,19.9,1.22,2.03,18.5,.085,.062,.151,113.8,100.5,3.6,,7.7
2023,11,Jett Howard SG | Michigan,jett-howard,https://www.tankathon.com/players/jett-howard,SG,"6'8""",215lbs,19.76yrs,,,,,,,29,31.8,4.7-11.4,.414,2.7-7.3,.368,2.1-2.6,.800,2.8,2.0,0.7,0.4,1.3,2.2,14.2,29,36.0,5.3-12.9,.414,3.1-8.3,.368,2.4-2.9,.800,3.2,2.3,0.8,0.5,1.5,2.5,16.1,.562,.532,.640,.227,.384,23.0,0.56,1.59,16.7,.091,.043,.130,113.1,106.2,4.2,1.0,5.2
2023,12,Dereck Lively II C | Duke,dereck-lively-ii,https://www.tankathon.com/players/dereck-lively-ii,C,"7'1""",215lbs,19.35yrs,,,,,,,34,20.6,2.3-3.4,.658,0.1-0.4,.154,0.6-1.0,.600,5.4,1.1,2.4,0.5,0.7,2.7,5.2,34,36.0,4.0-5.9,.658,0.2-0.7,.154,1.0-1.7,.600,9.4,1.9,4.2,0.9,1.2,4.7,9.1,.662,.667,.111,.299,.305,11.6,0.84,1.61,22.6,.103,.097,.200,133.9,91.1,2.5,6.8,9.3
2023,13,Gradey Dick SG/SF | Kansas,gradey-dick,https://www.tankathon.com/players/gradey-dick,SG/SF,"6'7.5""",204lbs,19.58yrs,"34.0""",11.13,2.98,3.5,"8'5""","6'8.75""",36,32.7,4.8-10.9,.442,2.3-5.7,.403,2.1-2.5,.854,5.1,1.7,0.3,1.4,1.3,2.1,14.1,36,36.0,5.3-12.0,.442,2.5-6.3,.403,2.3-2.8,.854,5.6,1.9,0.3,1.5,1.4,2.3,15.5,.581,.547,.523,.226,.383,20.5,0.46,1.33,18.4,.095,.071,.167,117.2,98.5,4.9,2.9,7.7
2023,14,Jordan Hawkins SG | UConn,jordan-hawkins,https://www.tankathon.com/players/jordan-hawkins,SG,"6'5.5""",186lbs,21.14yrs,,,,,,"6'6.75""",37,29.4,4.9-12.0,.409,2.9-7.6,.388,3.4-3.8,.887,3.8,1.3,0.5,0.7,1.4,2.2,16.2,37,36.0,6.0-14.7,.409,3.6-9.3,.388,4.2-4.7,.887,4.7,1.6,0.6,0.9,1.7,2.7,19.8,.584,.531,.631,.317,.405,25.4,0.32,0.94,20.2,.140,.070,.210,124.1,98.5,6.4,1.9,8.3
2023,15,Kobe Bufkin SG/PG | Michigan,kobe-bufkin,https://www.tankathon.com/players/kobe-bufkin,PF,"6'5.5""",187lbs,19.74yrs,"36.0""",11.71,,3.26,"8'6.5""","6'7.75""",33,34.0,5.2-10.9,.482,1.3-3.7,.355,2.2-2.6,.849,4.5,2.9,0.7,1.3,1.9,2.4,14.0,33,36.0,5.5-11.5,.482,1.4-3.9,.355,2.3-2.8,.849,4.8,3.1,0.7,1.4,2.0,2.5,14.8,.578,.542,.337,.240,.362,21.8,0.80,1.50,19.2,.089,.061,.146,112.8,101.6,3.5,3.3,6.7
2023,16,Keyonte George SG | Baylor,keyonte-george,https://www.tankathon.com/players/keyonte-george,SG,"6'4""",185lbs,19.61yrs,,,,,,,33,28.6,4.7-12.5,.376,2.3-6.9,.338,3.6-4.5,.793,4.2,2.8,0.2,1.1,2.9,2.1,15.3,33,36.0,5.9-15.7,.376,2.9-8.7,.338,4.5-5.7,.793,5.3,3.5,0.3,1.4,3.7,2.6,19.3,.524,.470,.553,.364,.381,30.8,0.65,0.96,17.8,.076,.047,.123,105.1,104.9,4.5,,5.6
2023,17,Jalen Hood-Schifino PG/SG | Indiana,jalen-hood-schifino,https://www.tankathon.com/players/jalen-hood-schifino,PG/SG,"6'5.5""",217lbs,20.00yrs,,,,,,"6'10.25""",32,33.1,5.3-12.6,.417,1.2-3.5,.333,1.8-2.4,.776,4.1,3.7,0.3,0.8,2.8,2.4,13.5,32,36.0,5.8-13.7,.417,1.3-3.8,.333,2.0-2.6,.776,4.5,4.0,0.3,0.9,3.0,2.6,14.7,.492,.463,.275,.189,.350,25.7,0.79,1.31,13.0,.023,.049,.072,95.8,104.3,0.4,,0.7
2023,18,Jaime Jaquez Jr. SG/SF | UCLA,jaime-jaquez-jr,https://www.tankathon.com/players/jaime-jaquez-jr,SG/SF,"6'7.25""",226lbs,22.33yrs,"39.0""",11.21,,3.33,"8'3.5""","6'9.5""",37,33.2,7.1-14.7,.481,0.9-2.8,.317,2.8-3.6,.770,8.2,2.4,0.6,1.5,1.8,1.9,17.8,37,36.0,7.7-15.9,.481,1.0-3.0,.317,3.0-3.9,.770,8.9,2.6,0.7,1.6,2.0,2.1,19.3,.543,.511,.192,.249,.343,27.9,0.52,1.30,25.7,.124,.107,.231,115.2,88.9,6.7,4.0,10.7
2023,19,Brandin Podziemski SG | Santa Clara,brandin-podziemski,https://www.tankathon.com/players/brandin-podziemski,SG,"6'5""",204lbs,20.31yrs,"39.0""",11.16,3.2,3.21,"8'0.5""","6'5.5""",32,36.0,6.9-14.4,.483,2.5-5.8,.438,3.5-4.5,.771,8.8,3.7,0.5,1.8,2.3,1.9,19.9,32,36.0,6.9-14.4,.483,2.5-5.8,.438,3.5-4.5,.771,8.8,3.7,0.5,1.8,2.3,1.9,19.9,.602,.571,.402,.313,.373,25.6,0.80,1.60,26.4,.146,.069,.215,121.9,99.0,7.9,2.7,10.6
2023,20,Cam Whitmore SF | Villanova,cam-whitmore,https://www.tankathon.com/players/cam-whitmore,SF,"6'7""",235lbs,18.95yrs,"40.5""",10.82,3.33,3.2,"8'7.5""","6'8.5""",26,27.3,4.7-9.8,.478,1.4-4.2,.343,1.7-2.5,.703,5.3,0.7,0.3,1.4,1.6,1.7,12.5,26,36.0,6.2-12.9,.478,1.8-5.5,.343,2.2-3.3,.703,7.0,0.9,0.4,1.8,2.1,2.2,16.5,.571,.551,.424,.251,.351,25.6,0.25,0.45,20.5,.062,.068,.130,105.4,100.0,3.7,2.5,6.2
2023,21,Noah Clowney PF | Alabama,noah-clowney,https://www.tankathon.com/players/noah-clowney,PF,"6'10""",210lbs,18.93yrs,,,,,,,36,25.4,3.4-7.0,.486,0.9-3.3,.283,2.0-3.1,.649,7.9,0.8,0.9,0.6,1.3,,9.8,36,36.0,4.8-9.9,.486,1.3-4.7,.283,2.8-4.4,.649,11.2,1.1,1.3,0.9,1.8,,13.9,.576,.553,.474,.439,.332,18.0,0.32,0.63,18.6,.083,.105,.188,116.7,89.8,3.7,4.5,8.3
2023,22,Dariq Whitehead SG | Duke,dariq-whitehead,https://www.tankathon.com/players/dariq-whitehead,SG,"6'7""",217lbs,18.88yrs,,,,,,"6'10.25""",28,20.6,3.0-7.0,.421,1.5-3.5,.429,0.8-1.0,.793,2.4,1.0,0.2,0.8,1.4,1.5,8.3,28,36.0,5.2-12.2,.421,2.6-6.1,.429,1.4-1.7,.793,4.2,1.7,0.3,1.4,2.4,2.6,14.5,.548,.528,.497,.147,.377,22.4,0.42,0.69,14.1,.049,.069,.118,104.1,99.7,1.6,2.3,4.0
